CustomerID,Recency,Frequency,Monetary,Tenure
15807.0,50,3,123015.75,77
15808.0,306,5,513228.28,369
15809.0,36,6,97762.42,303
15810.0,79,7,270156.63,297
15811.0,17,9,364717.92,365
15812.0,107,5,104714.42,318
15813.0,208,2,103286.70999999999,240
15814.0,3,6,202004.72,51
15815.0,64,5,119078.03,260
15819.0,49,4,303279.99,277
15820.0,320,1,48783.76,320
15821.0,44,2,146546.58,61
15822.0,3,2,77533.95,359
15823.0,337,2,37647.21,372
15825.0,172,1,51043.42,172
15826.0,51,4,190609.38,211
15827.0,73,20,357219.2,372
15829.0,99,2,123641.52,141
15830.0,29,2,108472.2,38
15831.0,58,4,173822.62,324
15832.0,254,1,143751.38999999998,254
15834.0,70,6,703152.25,372
15835.0,44,4,147924.6,331
15836.0,45,2,38903.270000000004,50
15837.0,65,1,67371.88,65
15838.0,11,21,417247.56,372
15839.0,25,5,178093.0,148
15840.0,59,3,59506.06,173
15841.0,64,6,119298.03,339
15843.0,304,1,13559.6,304
15844.0,46,1,16465.78,46
15845.0,18,10,360709.01,337
15847.0,38,2,59296.509999999995,288
15850.0,19,2,216163.21,168
15852.0,187,2,51755.42,197
15853.0,52,1,97897.75,52
15854.0,4,12,346952.27,362
15855.0,137,5,196861.13,264
15856.0,4,31,1736788.3800000001,365
15857.0,19,1,41088.39,19
15858.0,16,5,444384.57,367
15860.0,41,8,360945.11,369
15861.0,12,9,1400247.83,267
15862.0,8,4,351951.76,374
15863.0,26,2,40781.35,193
15864.0,22,8,62639.16,316
15865.0,41,3,96115.75,214
15866.0,101,1,114880.76000000001,101
15867.0,5,16,1241683.28,369
15869.0,277,2,43372.22,277
15870.0,33,1,200384.25,33
15872.0,15,2,310889.18,15
15874.0,63,9,414660.17,284
15877.0,2,3,389088.53,18
15880.0,369,2,285067.65,369
15881.0,312,8,76068.28,364
15882.0,199,5,76040.37,368
15883.0,2,2,126589.67,33
15885.0,93,3,35378.94,309
15886.0,60,1,27236.73,60
15888.0,80,2,30217.52,81
15889.0,157,2,220885.97,369
15891.0,227,1,129673.66,227
15894.0,253,2,93258.28,369
15895.0,150,1,21648.5,150
15897.0,194,2,67173.34,194
15898.0,1,6,216602.52,369
15899.0,369,1,7612.73,369
15900.0,24,1,134308.3,24
15901.0,17,3,309339.01,155
15903.0,10,8,216011.85,295
15904.0,8,1,80417.87,8
15906.0,20,8,367012.05,255
15907.0,4,3,622606.91,210
15909.0,174,1,9215.56,174
15910.0,1,8,645465.51,317
15912.0,178,2,57725.22,233
15916.0,16,10,367136.85,367
15917.0,248,1,22862.09,248
15918.0,191,2,104998.32,271
15919.0,20,2,377893.82,369
15920.0,154,4,163447.31,154
15921.0,173,1,63571.7,173
15922.0,372,2,33392.130000000005,373
15923.0,373,1,45287.51,373
15925.0,194,1,29938.809999999998,194
15930.0,67,1,60081.95,67
15932.0,4,11,339899.97000000003,289
15933.0,21,3,222375.5,87
15935.0,239,2,33678.24,242
15937.0,64,1,19586.7,64
15938.0,112,5,62031.979999999996,324
15939.0,90,16,195236.39,332
15940.0,311,2,3296.84,311
15942.0,134,1,31904.850000000002,134
15944.0,277,1,17672.07,277
15945.0,365,1,4651.200000000001,365
15947.0,83,1,99088.20999999999,83
15948.0,8,2,137987.7,44
15949.0,17,2,61684.82,71
15950.0,2,5,307601.37,360
15951.0,1,3,100069.95,286
15952.0,34,4,260275.63,225
15953.0,15,10,218682.84,369
15955.0,24,16,491424.88,373
15957.0,32,1,99337.45999999999,32
15958.0,74,1,15566.01,74
15963.0,20,2,55068.48,45
15965.0,17,4,337190.52,367
15967.0,23,2,199917.76,319
15969.0,3,4,46894.95,186
15970.0,304,1,31602.480000000003,304
15971.0,18,12,104135.75,311
15973.0,236,3,18980.58,367
15974.0,39,8,466409.48,289
15975.0,84,1,52848.0,84
15976.0,165,2,253643.83,220
15977.0,17,2,179511.4,39
15978.0,77,1,120229.09,77
15980.0,89,3,124926.19,254
15981.0,25,8,241831.53,311
15983.0,22,4,283875.62,374
15984.0,3,11,659014.93,368
15985.0,123,3,93202.93000000001,237
15986.0,30,1,27285.98,30
15987.0,12,7,340160.68,369
15988.0,19,1,90382.23,19
15990.0,44,2,109826.89,287
15992.0,4,1,13814.35,4
15993.0,9,10,1514417.61,44
15994.0,55,1,81246.75,55
15996.0,88,7,350966.06,366
15998.0,37,6,1331747.57,362
16000.0,3,3,30718.879999999997,3
16003.0,30,5,310705.71,360
16005.0,12,4,546178.16,271
16006.0,211,1,16235.25,211
16007.0,48,4,930375.02,215
16008.0,24,3,78396.55,205
16009.0,22,4,228691.03,160
16010.0,246,3,233372.4,363
16011.0,8,16,515136.55,366
16012.0,35,3,272512.16,155
16013.0,4,54,350606.38,371
16014.0,36,4,372120.11,291
16015.0,4,4,432170.39,49
16016.0,3,10,648994.04,367
16017.0,47,1,66362.54000000001,47
16018.0,39,2,72737.48,180
16019.0,2,10,427618.41,365
16020.0,17,3,127194.15999999999,65
16022.0,260,1,193514.6,260
16023.0,46,3,296769.59,266
16024.0,12,1,151137.58,12
16025.0,30,1,74332.48,30
16026.0,43,1,81428.48999999999,43
16027.0,92,7,43982.69,303
16029.0,39,76,666040.41,374
16030.0,310,1,87847.21,310
16031.0,92,2,237616.98,247
16033.0,6,27,2966264.28,370
16034.0,196,3,55518.229999999996,333
16036.0,87,2,147952.31,263
16037.0,270,3,84687.0,359
16038.0,8,4,79090.83,202
16040.0,65,3,208075.45,269
16041.0,31,3,16660.96,141
16042.0,22,7,202708.93,373
16043.0,38,4,114463.98999999999,318
16045.0,120,4,194029.47,290
16048.0,86,3,16125.599999999999,373
16049.0,40,3,811462.45,75
16050.0,174,1,23188.22,174
16052.0,54,1,72778.48,54
16053.0,33,2,224087.4,122
16054.0,145,1,153569.18,145
16055.0,221,1,25474.8,221
16056.0,45,1,163527.37,45
16057.0,4,10,305242.87,285
16059.0,66,6,465850.28,368
16061.0,269,1,4228.0,269
16062.0,10,4,151245.11,365
16063.0,260,1,54043.84,260
16065.0,365,1,171132.2,365
16066.0,17,5,266463.99,124
16070.0,22,2,118198.34,32
16071.0,45,1,38295.85,45
16072.0,288,1,53185.75,288
16073.0,292,2,2280.2200000000003,297
16076.0,3,11,303352.65,209
16078.0,284,1,2841.0,284
16079.0,17,3,58262.08,40
16080.0,82,3,36889.12,274
16081.0,56,5,601945.63,367
16083.0,101,2,61611.82,361
16084.0,299,1,117676.9,299
16085.0,23,5,475231.89,321
16086.0,59,6,77832.31,367
16091.0,155,2,43935.6,199
16092.0,99,5,138854.02,254
16093.0,107,1,490.23,107
16094.0,12,6,153346.34,337
16096.0,264,1,30591.06,264
16097.0,240,1,22756.01,240
16098.0,88,7,181718.44,374
16099.0,50,3,126998.06,226
16101.0,9,3,180894.80000000002,71
16102.0,42,3,114481.49,129
16103.0,7,6,146616.59,234
16104.0,62,1,66921.92,62
16105.0,249,1,44784.450000000004,249
16106.0,66,1,15692.990000000002,66
16107.0,18,7,73540.3,183
16108.0,85,2,136364.11,85
16109.0,219,2,56052.24,309
16110.0,45,3,839151.97,311
16112.0,143,4,50931.6,339
16113.0,183,1,97383.37,183
16114.0,171,1,7278.7,171
16115.0,10,8,654877.91,293
16116.0,206,2,79121.45,212
16117.0,190,1,80775.22,190
16119.0,8,2,47153.62,73
16120.0,59,5,90209.77,59
16121.0,57,2,552060.57,216
16122.0,73,4,103999.41,367
16123.0,52,1,49393.98,52
16124.0,316,2,35368.810000000005,317
16125.0,367,1,22354.329999999998,367
16126.0,29,4,306531.99,297
16127.0,39,1,96092.94,39
16128.0,18,5,228761.77,283
16131.0,52,6,204181.19,240
16133.0,4,46,904343.6900000001,318
16134.0,22,3,72397.1,359
16135.0,263,1,45363.57,263
16136.0,60,3,81297.09,278
16138.0,368,1,491.66,368
16139.0,19,3,91924.03,207
16140.0,53,4,85262.16,371
16141.0,88,1,76104.5,88
16142.0,250,1,78469.52,250
16143.0,3,7,330789.01,369
16144.0,247,1,826.1,247
16145.0,9,18,595507.68,360
16146.0,157,3,73868.31999999999,232
16147.0,134,1,50175.18,134
16148.0,296,1,386.82,296
16149.0,5,2,56044.51,142
16150.0,39,10,375418.54,372
16152.0,269,1,82078.96,269
16153.0,50,5,252987.13,355
16156.0,9,13,368018.86,311
16157.0,16,4,55116.79,73
16159.0,282,1,33586.58,282
16160.0,64,4,29763.97,86
16161.0,2,26,1287494.01,369
16162.0,252,1,7730.01,252
16163.0,225,3,18122.75,365
16164.0,17,4,87056.96,43
16168.0,11,28,247453.05,370
16169.0,8,4,215407.12,76
16170.0,51,7,339711.21,248
16171.0,59,1,5114.9800000000005,59
16172.0,95,5,166744.11000000002,242
16173.0,16,7,242191.0,98
16174.0,126,3,38458.05,152
16175.0,94,4,163009.3,240
16177.0,50,1,29988.64,50
16178.0,138,1,27198.359999999997,138
16179.0,61,1,32984.92,61
16180.0,100,10,428991.48,253
16181.0,73,1,31635.12,73
16182.0,72,4,71963.57,295
16183.0,67,1,33716.18,67
16184.0,64,7,145129.41,211
16185.0,17,2,74768.34,233
16186.0,23,13,540231.32,372
16187.0,32,17,762225.64,284
16188.0,45,4,186086.02,243
16189.0,16,2,31999.46,85
16190.0,40,1,25342.37,40
16191.0,3,25,394121.86,361
16193.0,237,1,42339.15,237
16198.0,75,1,34452.95,75
16200.0,4,2,424211.67,164
16201.0,3,5,287219.06,110
16202.0,361,1,45307.41,361
16203.0,59,5,68989.68,372
16204.0,23,1,134060.36000000002,23
16205.0,31,4,263752.76,180
16206.0,55,4,186236.2,328
16207.0,25,1,33544.58,25
16208.0,45,2,184546.56,289
16209.0,89,5,136392.58,247
16210.0,2,18,310604.09,374
16211.0,81,2,67577.84,89
16212.0,19,3,107928.1,283
16213.0,79,1,12941.650000000001,79
16214.0,171,3,123034.54,269
16215.0,81,1,42825.05,81
16216.0,267,1,85891.79000000001,267
16217.0,235,4,61228.8,282
16218.0,30,8,206328.79,374
16221.0,37,3,264972.77,367
16222.0,318,1,351316.37,318
16224.0,57,4,243579.46,250
16225.0,45,5,344622.0,278
16226.0,203,3,12709.230000000001,235
16227.0,219,2,17760.48,225
16229.0,87,2,110900.93000000001,213
16230.0,190,2,93029.98,220
16232.0,33,5,92092.76,215
16233.0,71,5,54928.84,366
16235.0,41,6,132690.41,332
16236.0,78,1,55469.17,78
16239.0,57,3,44396.62,190
16240.0,8,5,360636.13,77
16241.0,10,13,1690036.68,370
16242.0,8,8,799758.19,277
16243.0,34,2,118148.64,55
16244.0,212,2,225720.2,373
16245.0,24,5,244641.59,257
16247.0,170,1,31977.68,170
16248.0,62,1,29527.31,62
16249.0,53,5,182249.63,239
16250.0,261,2,72464.44,374
16252.0,366,1,67126.73,366
16253.0,32,3,296631.72,255
16255.0,17,10,754444.77,365
16256.0,258,2,45546.69,267
16257.0,177,1,5764.29,177
16258.0,45,5,339345.17,219
16260.0,51,1,27642.780000000002,51
16261.0,17,4,338405.53,246
16262.0,361,1,12652.2,361
16265.0,9,11,655233.84,365
16266.0,74,7,179885.12,206
16268.0,71,2,127923.92,71
16270.0,353,1,132655.04,353
16271.0,3,6,348725.57,358
16272.0,117,1,52078.33,117
16274.0,373,1,188974.24,373
16275.0,197,1,78833.08,197
16276.0,177,1,12113.18,177
16278.0,23,3,60824.81,100
16279.0,21,4,248182.59,334
16281.0,72,1,37231.31,72
16282.0,340,1,26139.559999999998,340
16283.0,6,7,403784.21,208
16284.0,31,2,292885.67,50
16287.0,170,1,22751.78,170
16292.0,117,2,47414.49,122
16293.0,9,12,314083.86,367
16295.0,10,4,204176.51,65
16297.0,213,4,58458.77,269
16298.0,23,3,54841.83,187
16302.0,108,2,39484.25,127
16303.0,26,4,461536.17,333
16305.0,139,1,71426.16,139
16306.0,214,9,111239.62,367
16308.0,38,4,6217.4400000000005,261
16309.0,92,3,107683.66,241
16311.0,18,2,75899.36,49
16313.0,3,2,39317.78,50
16315.0,331,1,31717.86,331
16316.0,64,12,443476.51,358
16317.0,120,3,208632.75,297
16318.0,35,1,48720.59,35
16319.0,218,1,16258.57,218
16320.0,172,2,147733.0,213
16321.0,72,7,27947.66,324
16322.0,1,2,118188.87,36
16323.0,196,1,868.5300000000001,196
16324.0,128,3,299260.51,177
16325.0,44,5,49214.11,246
16326.0,6,15,800116.79,335
16327.0,14,6,751096.63,370
16330.0,18,4,111944.24,112
16332.0,28,8,353238.19,305
16333.0,8,22,104311.25,310
16337.0,37,1,24315.73,37
16338.0,157,1,18187.48,157
16339.0,284,1,53369.33,284
16340.0,107,1,389125.43,107
16341.0,25,6,233689.66,201
16342.0,75,4,38753.799999999996,180
16343.0,16,2,140989.12,16
16344.0,158,1,3842.04,158
16345.0,44,1,106848.49,44
16347.0,11,2,260186.7,36
16348.0,32,7,541976.8099999999,240
16349.0,291,1,27609.730000000003,291
16350.0,21,5,135593.4,365
16351.0,333,1,20526.350000000002,333
16352.0,18,2,86241.43,38
16353.0,4,23,204214.85,370
16354.0,63,2,77673.78,73
16356.0,198,4,86822.91,278
16357.0,33,3,90857.2,214
16358.0,1,5,273154.29,184
16359.0,7,12,192948.08,332
16360.0,5,8,1709922.94,88
16361.0,10,4,253317.96,71
16362.0,32,9,215375.27,91
16363.0,53,1,18817.98,53
16364.0,12,2,129027.5,137
16365.0,18,9,121789.91,367
16366.0,19,1,59105.51,19
16367.0,37,2,356885.18,363
16368.0,2,2,138948.82,28
16369.0,18,3,267299.52,197
16370.0,82,4,537502.39,225
16372.0,33,2,238097.83000000002,34
16374.0,66,2,263940.76,262
16376.0,9,3,304712.97,17
16377.0,267,1,10919.93,267
16378.0,247,3,65869.42,311
16379.0,4,5,281342.07,79
16380.0,61,1,75581.18,61
16383.0,75,2,240767.42,268
16384.0,90,2,93712.16,264
16385.0,60,3,180339.19,366
16386.0,29,2,247363.29,254
16387.0,323,1,7907.29,323
16389.0,53,5,108026.51000000001,283
16392.0,270,1,117678.86,270
16393.0,2,20,950469.97,369
16394.0,50,9,218081.94999999998,290
16395.0,61,5,518665.13,331
16398.0,145,4,197520.01,254
16399.0,19,2,211031.82,235
16400.0,95,1,89089.39,95
16401.0,1,20,549732.97,328
16402.0,265,2,147431.5,369
16403.0,302,2,37091.78,312
16404.0,70,1,65455.090000000004,70
16405.0,302,2,17907.530000000002,310
16406.0,19,1,141608.66,19
16407.0,13,10,347870.88,312
16409.0,36,5,575043.23,317
16411.0,19,2,115640.53,369
16412.0,54,1,87944.99,54
16413.0,57,1,83043.08,57
16414.0,22,2,13391.279999999999,280
16415.0,44,1,151802.11,44
16416.0,27,4,217228.26,56
16418.0,45,3,205220.79,226
16419.0,113,7,175664.84,312
16422.0,17,75,1002399.65,369
16423.0,25,1,55389.21,25
16424.0,191,2,9560.01,337
16425.0,302,1,50142.69,302
16426.0,2,10,898656.02,276
16427.0,263,2,19306.079999999998,284
16428.0,81,1,2574.72,81
16429.0,106,1,3460.55,106
16430.0,57,1,15623.8,57
16431.0,213,3,186947.98,297
16432.0,64,1,25047.53,64
16433.0,28,1,47189.340000000004,28
16434.0,29,7,291961.49,300
16438.0,6,5,305298.33,82
16440.0,8,5,789126.1,215
16441.0,67,2,69877.98999999999,291
16442.0,2,3,389554.89,361
16444.0,46,5,220517.18,265
16445.0,34,1,157714.66999999998,34
16446.0,1,3,14565.53,206
16447.0,136,1,85517.98,136
16448.0,198,1,53044.26,198
16449.0,191,3,106270.2,281
16450.0,150,1,33151.71,150
16451.0,88,1,31050.21,88
16454.0,45,3,11826.95,241
16455.0,64,7,246297.22,371
16456.0,99,5,270675.49,373
16457.0,218,1,8856.58,218
16458.0,3,18,447892.38,361
16460.0,28,3,356875.19,82
16461.0,178,1,88723.66,178
16462.0,64,4,12961.310000000001,284
16463.0,21,7,235610.31,204
16464.0,20,3,597935.45,142
16466.0,34,7,360808.02,293
16468.0,74,1,2891.4700000000003,74
16469.0,24,4,437932.26,246
16470.0,52,5,404278.83,359
16471.0,275,1,26269.22,275
16473.0,165,4,43468.78,337
16474.0,7,11,983465.44,145
16475.0,88,4,61666.51,274
16477.0,64,7,393602.43,372
16478.0,25,3,52357.4,66
16479.0,10,2,111753.15,10
16480.0,76,1,153593.67,76
16482.0,16,1,37217.69,16
16483.0,192,1,55612.17,192
16484.0,174,3,57763.91,191
16485.0,77,1,102836.57,77
16488.0,33,4,74388.26,149
16491.0,47,1,91516.65,47
16493.0,73,6,147045.6,330
16494.0,297,1,119538.34,297
16495.0,3,3,240692.79,276
16496.0,9,4,269589.93,317
16497.0,50,6,317687.58,333
16498.0,161,3,38580.88,162
16499.0,360,5,54084.659999999996,365
16500.0,5,6,22471.55,331
16503.0,107,5,225101.71,360
16504.0,25,1,239803.38999999998,25
16505.0,32,1,7079.75,32
16506.0,20,2,8790.69,40
16509.0,297,1,32237.32,297
16510.0,372,1,42175.68,372
16511.0,22,3,386149.82,267
16513.0,5,4,106535.34,43
16515.0,52,5,259166.05,311
16516.0,30,1,16306.61,30
16517.0,277,1,42392.08,277
16518.0,61,3,113303.14,284
16519.0,25,2,47302.590000000004,365
16520.0,186,4,410018.77999999997,365
16523.0,2,28,807058.27,316
16525.0,2,29,561025.05,367
16526.0,172,1,37325.05,172
16527.0,81,1,46778.23,81
16528.0,4,1,42634.479999999996,4
16529.0,190,1,75259.74,190
16531.0,22,7,191058.07,360
16532.0,18,3,14775.520000000002,339
16533.0,19,5,458223.51,68
16535.0,5,1,68193.74,5
16536.0,107,2,151262.83000000002,110
16539.0,3,4,127875.91,373
16542.0,54,1,15052.75,54
16545.0,165,1,5516.8,165
16546.0,291,3,92782.29,373
16549.0,10,10,2391086.98,334
16550.0,109,9,619832.56,368
16551.0,96,3,73758.76,337
16552.0,243,2,45943.09,374
16553.0,163,14,263296.63,366
16554.0,3,7,209859.97,332
16555.0,35,2,56609.7,110
16556.0,67,7,533456.82,360
16557.0,24,2,17407.19,137
16558.0,1,24,1175152.21,367
16560.0,21,3,139359.37,358
16561.0,6,2,85203.84,60
16563.0,54,1,59315.79,54
16565.0,364,1,8550.08,364
16566.0,15,6,41057.079999999994,293
16567.0,194,2,77117.11,337
16569.0,3,1,15597.09,3
16570.0,9,15,330013.28,361
16571.0,3,5,270350.4,282
16572.0,127,4,155064.07,276
16573.0,74,4,118516.48,290
16574.0,71,1,94386.04,71
16579.0,365,1,3139.8900000000003,365
16581.0,155,2,30634.63,183
16582.0,113,1,9829.86,113
16583.0,374,1,57940.68,374
16584.0,80,3,63775.1,254
16586.0,249,1,15479.07,249
16587.0,232,1,37018.14,232
16589.0,71,3,87869.44,161
16591.0,69,1,27022.739999999998,69
16592.0,4,19,588600.04,288
16593.0,51,3,71175.19,328
16594.0,75,1,134366.26,75
16595.0,61,1,188744.91999999998,61
16596.0,16,2,22739.66,366
16597.0,4,1,14539.4,4
16598.0,277,2,29921.37,286
16600.0,4,6,188636.96,339
16601.0,41,1,61749.3,41
16602.0,31,2,83898.69,36
16603.0,75,2,85180.23,91
16607.0,18,16,463108.14,359
16609.0,15,9,728067.56,253
16610.0,219,1,10131.08,219
16611.0,186,2,22656.77,233
16612.0,33,4,213304.28,312
16613.0,70,1,83261.48,70
16614.0,183,1,70286.79,183
16616.0,15,2,110430.42,157
16617.0,236,1,19292.12,236
16618.0,31,6,251636.75,323
16619.0,254,2,44754.67,264
16620.0,4,2,21607.72,261
16621.0,52,4,93856.29,278
16623.0,246,1,9140.36,246
16624.0,81,2,132144.03,197
16625.0,275,1,48167.68,275
16626.0,1,20,436031.14,267
16627.0,79,1,36068.48,79
16628.0,30,6,309988.52,235
16629.0,74,2,145524.46,96
16633.0,17,7,380457.27,234
16634.0,223,2,28288.49,372
16637.0,32,5,201605.55,226
16638.0,23,11,240507.1,369
16639.0,25,4,141123.0,236
16641.0,106,1,26603.62,106
16642.0,5,3,83809.73,208
16643.0,246,1,58568.91,246
16644.0,178,2,143303.03,212
16647.0,170,2,30439.63,205
16648.0,39,2,53392.92,43
16650.0,72,1,54872.52,72
16652.0,54,11,305980.56,273
16653.0,16,3,258222.82,71
16654.0,141,5,80318.27,368
16655.0,18,6,633778.64,332
16656.0,22,21,212178.81,365
16657.0,10,4,554038.62,255
16658.0,368,1,20527.760000000002,368
16659.0,189,1,11217.67,189
16660.0,16,5,40432.85,320
16665.0,362,1,9158.27,362
16666.0,19,1,78096.43,19
16667.0,68,2,145964.71,284
16668.0,15,6,51492.259999999995,285
16669.0,24,4,343230.08,78
16670.0,17,17,685220.62,359
16671.0,28,3,21022.809999999998,165
16672.0,2,23,311875.76,267
16674.0,55,2,249021.81,98
16676.0,34,5,195134.2,337
16678.0,3,17,445001.58,283
16679.0,366,1,3842.71,366
16680.0,43,1,20435.41,43
16681.0,73,6,115082.45,253
16682.0,5,5,57717.18,188
16684.0,4,31,746059.85,358
16685.0,61,2,153242.27,61
16686.0,47,9,1506677.02,355
16688.0,1,4,129916.29,61
16689.0,76,3,38073.89,82
16690.0,44,3,33247.11,202
16692.0,256,2,4690.25,289
16693.0,69,2,157914.05,272
16696.0,135,4,23398.190000000002,248
16697.0,241,1,37904.44,241
16698.0,227,2,9879.05,253
16700.0,9,17,777066.63,366
16701.0,9,18,377246.33999999997,362
16705.0,1,29,762175.4,359
16706.0,37,3,336142.24,114
16708.0,46,1,62460.28,46
16709.0,85,5,207214.69,282
16710.0,19,10,1010151.9,368
16711.0,3,5,47870.07,358
16712.0,9,11,1126286.31,276
16713.0,19,21,1599302.8800000001,367
16714.0,219,4,225045.03,317
16715.0,78,1,58896.07,78
16716.0,267,3,3519.5,311
16717.0,9,9,614522.03,366
16718.0,369,1,114584.84,369
16719.0,15,8,527966.28,369
16720.0,26,1,76369.05,26
16721.0,262,1,108722.85,262
16722.0,17,16,585196.49,368
16723.0,91,2,140738.36000000002,108
16725.0,302,8,401519.02,371
16726.0,26,5,448999.55,361
16727.0,364,1,102607.95999999999,364
16728.0,46,4,612004.9400000001,264
16729.0,36,26,1666584.75,241
16730.0,52,4,209353.65,319
16732.0,32,1,93064.87,32
16734.0,52,3,133456.19,114
16735.0,79,7,313466.81,334
16737.0,53,1,214.89,53
16738.0,298,1,2914.4,298
16739.0,172,2,47361.15,177
16742.0,47,2,2329.02,47
16743.0,29,8,482619.98,359
16744.0,11,7,594969.75,173
16745.0,87,18,936627.51,312
16746.0,5,19,1145724.94,359
16747.0,25,4,113024.89,68
16748.0,18,5,202926.38,334
16750.0,45,5,242021.96,232
16751.0,31,1,56633.57,31
16752.0,373,1,15110.6,373
16753.0,58,1,94715.78,58
16754.0,372,1,5843.5,372
16755.0,114,5,405101.99,316
16756.0,215,1,40895.909999999996,215
16757.0,319,1,15823.11,319
16758.0,65,1,50250.8,65
16759.0,8,4,127119.95999999999,31
16761.0,97,1,22150.47,97
16762.0,20,3,206596.49,144
16763.0,185,2,49199.770000000004,199
16764.0,4,18,1764165.88,143
16765.0,294,1,2350.11,294
16766.0,273,2,58983.36,273
16767.0,31,11,563673.3099999999,316
16768.0,48,5,144849.41,272
16769.0,260,1,101010.84,260
16770.0,58,6,399108.66,372
16771.0,33,5,640571.73,338
16773.0,57,1,58162.25,57
16774.0,68,5,137981.06,179
16775.0,10,11,434465.18,367
16776.0,60,1,216436.03,60
16777.0,80,2,106175.73,257
16778.0,74,2,47565.07,274
16779.0,2,28,891757.77,367
16780.0,100,2,131977.19,259
16781.0,365,2,34675.11,372
16782.0,10,19,408036.54,368
16784.0,20,1,17557.02,20
16788.0,123,2,400186.44,254
16789.0,8,1,19677.350000000002,8
16790.0,4,8,237874.44,38
16791.0,29,8,874352.38,332
16792.0,282,2,37242.06,282
16793.0,57,1,42267.74,57
16794.0,1,12,815600.81,180
16795.0,365,1,159972.87,365
16796.0,89,1,45348.4,89
16800.0,11,1,460223.54,11
16801.0,163,5,286668.7,273
16803.0,65,1,77320.24,65
16804.0,23,3,173842.25,270
16805.0,174,2,256372.51,360
16806.0,103,4,230169.88,239
16807.0,143,3,160384.73,271
16808.0,99,2,57018.13,274
16809.0,23,6,376120.16000000003,262
16810.0,192,2,41657.63,361
16811.0,5,2,72003.29,17
16812.0,361,1,33704.72,361
16813.0,8,10,1089206.21,204
16814.0,14,22,857337.92,370
16816.0,103,4,62443.56,358
16817.0,3,13,252632.43,368
16818.0,11,13,489888.32,206
16820.0,96,1,78850.79,96
16823.0,227,1,97143.23,227
16824.0,16,2,69572.04,164
16825.0,39,2,88927.20999999999,186
16826.0,51,1,42648.27,51
16828.0,93,2,22199.19,112
16829.0,157,1,34862.48,157
16830.0,39,1,84195.95,39
16832.0,184,3,28819.440000000002,217
16833.0,1,4,115229.78,334
16834.0,228,1,69805.16,228
16835.0,128,2,11972.88,373
16836.0,40,2,28790.879999999997,117
16837.0,31,12,403210.89,246
16838.0,197,3,66393.82,288
16839.0,9,39,744865.24,370
16841.0,37,7,335720.12,288
16842.0,64,4,145861.19,302
16843.0,43,17,952083.02,327
16846.0,50,1,36208.11,50
16847.0,43,1,51374.22,43
16848.0,53,1,32784.99,53
16849.0,187,1,23949.170000000002,187
16850.0,334,1,34282.64,334
16851.0,4,3,48872.63,52
16852.0,10,2,16686.64,176
16855.0,24,2,49877.9,43
16856.0,15,1,11279.09,15
16858.0,366,2,32744.120000000003,369
16859.0,106,5,183511.86,261
16861.0,60,3,22920.730000000003,368
16863.0,29,4,65046.74,367
16866.0,141,3,26767.54,162
16869.0,23,5,295044.58,175
16871.0,22,7,361711.61,271
16872.0,77,3,27244.78,184
16873.0,5,10,655118.55,364
16875.0,64,9,311478.08,340
16877.0,12,6,405297.28,208
16878.0,25,2,12096.32,84
16880.0,31,7,466382.89,189
16881.0,67,1,60.32,67
16882.0,67,3,106251.27,317
16883.0,187,2,96578.94,372
16884.0,38,2,81611.95999999999,38
16885.0,15,3,286160.45,357
16887.0,35,1,114802.71,35
16889.0,195,3,348562.65,337
16891.0,2,5,506560.46,372
16892.0,1,7,270041.89,323
16893.0,367,1,136629.74,367
16895.0,65,1,170542.52,65
16897.0,299,3,138432.69,314
16898.0,26,4,427605.19,369
16899.0,8,6,323279.51,360
16900.0,12,5,206804.43,63
16902.0,116,1,102785.31,116
16903.0,29,1,162894.5,29
16904.0,4,16,1842647.62,367
16905.0,5,8,567978.02,372
16906.0,82,4,213624.08,249
16907.0,29,5,376479.09,365
16909.0,64,2,38345.53,72
16910.0,4,8,1451021.39,91
16912.0,23,14,264248.05,323
16913.0,290,1,12889.93,290
16914.0,36,1,126719.88,36
16915.0,9,6,177026.18,284
16916.0,24,2,355538.27999999997,372
16917.0,277,1,12737.4,277
16918.0,50,7,338831.26,317
16919.0,156,11,820353.04,368
16921.0,61,1,178809.87,61
16923.0,12,26,1803495.11,363
16924.0,21,4,242543.5,84
16926.0,371,1,34457.62,371
16927.0,116,3,17183.38,362
16928.0,80,19,506440.28,373
16929.0,4,7,183477.22,156
16930.0,26,3,140061.07,68
16931.0,5,21,2375451.49,370
16932.0,53,1,106735.02,53
16933.0,1,5,117459.04000000001,240
16934.0,55,2,151683.94,55
16936.0,26,1,162111.17,26
16938.0,9,5,605343.31,309
16940.0,52,3,742861.73,290
16942.0,13,10,686044.47,228
16943.0,212,3,76956.36,318
16945.0,22,19,688644.02,358
16947.0,236,1,48135.93,236
16948.0,139,3,52329.090000000004,326
16949.0,4,7,162149.46,317
16950.0,57,3,111800.22,367
16951.0,123,4,220486.81,304
16952.0,109,2,39512.55,109
16953.0,30,1,6271.200000000001,30
16954.0,1,9,151558.42,360
16955.0,185,5,68805.82,373
16956.0,9,2,46924.14,18
16957.0,239,2,44881.9,282
16959.0,87,1,17484.370000000003,87
16960.0,39,3,271909.57,253
16961.0,116,1,39802.33,116
16963.0,187,1,19219.12,187
16965.0,227,1,74956.14,227
16966.0,8,10,65140.030000000006,240
16967.0,189,1,55241.99,189
